bench,suite,system,surface,engine,run_dir,task_dir,task_id,attempt_number,grade_type,score,agent_latency_s,url_citations,citation_unique_urls,citation_content_chars_total,turns,tool_calls,f1_by_item,f1_by_row,precision_by_item,precision_by_row,recall_by_item,recall_by_row,success_rate
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000045-ws_en_027,ws_en_027,1,INCORRECT,0.25409836065573776,41.827,5,5,2385,1,0,0.25409836065573776,0.03278688524590164,0.2152777777777778,0.027777777777777776,0.31,0.04,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000046-ws_zh_078,ws_zh_078,1,INCORRECT,0.15384615384615385,50.158,5,5,6543,1,0,0.15384615384615385,0.15384615384615385,0.21052631578947367,0.21052631578947367,0.12121212121212122,0.12121212121212122,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000047-ws_zh_080,ws_zh_080,1,INCORRECT,0.0,301.741,5,5,4384,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000048-ws_en_037,ws_en_037,1,INCORRECT,0.9066666666666667,11.055,5,5,1234,1,0,0.9066666666666667,0.8,0.9444444444444444,0.8333333333333334,0.8717948717948718,0.7692307692307693,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000049-ws_en_092,ws_en_092,1,INCORRECT,0.4585365853658536,213.92,5,5,9996,1,0,0.4585365853658536,0.0,0.5371428571428571,0.0,0.4,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000050-ws_zh_088,ws_zh_088,1,INCORRECT,0.0,4.113,5,5,2278,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000051-ws_en_048,ws_en_048,1,INCORRECT,0.7625,7.824,5,5,9999,1,0,0.7625,0.10000000000000002,0.7625,0.1,0.7625,0.1,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000052-ws_zh_067,ws_zh_067,1,INCORRECT,0.026785714285714284,29.498,5,5,1011,1,0,0.026785714285714284,0.0,0.026785714285714284,0.0,0.026785714285714284,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000053-ws_zh_073,ws_zh_073,1,INCORRECT,0.244047619047619,12.702,5,5,9907,1,0,0.244047619047619,0.0,0.4880952380952381,0.0,0.1626984126984127,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000054-ws_en_001,ws_en_001,1,INCORRECT,0.0,304.41,5,5,5136,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000055-ws_en_026,ws_en_026,1,INCORRECT,0.996,139.98,5,5,8687,1,0,0.996,0.98,0.996,0.98,0.996,0.98,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000056-ws_zh_064,ws_zh_064,1,INCORRECT,0.4564270152505447,48.116,5,5,5576,1,0,0.4564270152505447,0.4313725490196078,0.9699074074074074,0.9166666666666666,0.2984330484330484,0.28205128205128205,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000057-ws_en_093,ws_en_093,1,INCORRECT,0.1413793103448276,55.534,5,5,9991,1,0,0.1413793103448276,0.041379310344827586,0.6029411764705882,0.17647058823529413,0.080078125,0.0234375,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000058-ws_en_047,ws_en_047,1,INCORRECT,0.6829268292682926,118.484,5,5,9997,1,0,0.6829268292682926,0.1951219512195122,0.6666666666666666,0.19047619047619047,0.7,0.2,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000059-ws_zh_044,ws_zh_044,1,INCORRECT,0.15873015873015872,10.737,5,5,3206,1,0,0.15873015873015872,0.04761904761904762,0.8333333333333334,0.25,0.08771929824561403,0.02631578947368421,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000060-ws_en_067,ws_en_067,1,INCORRECT,0.14383561643835616,23.997,5,5,3935,1,0,0.14383561643835616,0.054794520547945216,0.75,0.2857142857142857,0.07954545454545454,0.030303030303030304,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000061-ws_en_078,ws_en_078,1,INCORRECT,0.7175925925925924,221.627,5,5,9573,1,0,0.7175925925925924,0.7037037037037037,0.7175925925925926,0.7037037037037037,0.7175925925925926,0.7037037037037037,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000062-ws_en_081,ws_en_081,1,INCORRECT,0.9722222222222222,50.143,5,5,5915,1,0,0.9722222222222222,0.9166666666666666,0.9722222222222222,0.9166666666666666,0.9722222222222222,0.9166666666666666,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000063-ws_en_020,ws_en_020,1,INCORRECT,0.8354166666666667,89.227,5,5,9335,1,0,0.8354166666666667,0.22499999999999998,0.8459915611814346,0.22784810126582278,0.8251028806584362,0.2222222222222222,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000064-ws_en_004,ws_en_004,1,INCORRECT,0.903361344537815,46.19,5,5,10000,1,0,0.903361344537815,0.5294117647058824,0.9033613445378151,0.5294117647058824,0.9033613445378151,0.5294117647058824,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000065-ws_en_080,ws_en_080,1,INCORRECT,0.0,6.237,5,5,2752,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000066-ws_en_086,ws_en_086,1,INCORRECT,0.6444444444444445,80.308,5,5,9998,1,0,0.6444444444444445,0.5333333333333333,0.8787878787878788,0.7272727272727273,0.5087719298245614,0.42105263157894735,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000067-ws_zh_093,ws_zh_093,1,INCORRECT,0.44495412844036697,68.482,5,5,4009,1,0,0.44495412844036697,0.07339449541284404,0.47549019607843135,0.0784313725490196,0.41810344827586204,0.06896551724137931,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000068-ws_en_024,ws_en_024,1,CORRECT,1.0,9.903,5,5,9998,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000069-ws_en_002,ws_en_002,1,INCORRECT,0.8823529411764706,20.632,5,5,6946,1,0,0.8823529411764706,0.8823529411764706,1.0,1.0,0.7894736842105263,0.7894736842105263,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000070-ws_en_014,ws_en_014,1,INCORRECT,0.5238095238095238,28.097,5,5,8618,1,0,0.5238095238095238,0.4857142857142858,0.9166666666666666,0.85,0.36666666666666664,0.34,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000071-ws_zh_071,ws_zh_071,1,INCORRECT,0.6934189406099519,79.498,5,5,8376,1,0,0.6934189406099519,0.38202247191011235,0.7012987012987013,0.38636363636363635,0.6857142857142857,0.37777777777777777,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000072-ws_zh_032,ws_zh_032,1,INCORRECT,0.0,11.435,5,5,3740,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000073-ws_zh_007,ws_zh_007,1,INCORRECT,0.3258019525801953,104.777,5,5,9998,1,0,0.3258019525801953,0.011157601115760111,0.5725490196078431,0.0196078431372549,0.2276803118908382,0.007797270955165692,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000074-ws_zh_084,ws_zh_084,1,INCORRECT,0.8625,49.127,5,5,5178,1,0,0.8625,0.525,0.8625,0.525,0.8625,0.525,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000075-ws_en_057,ws_en_057,1,INCORRECT,0.7352941176470588,40.037,5,5,8861,1,0,0.7352941176470588,0.27450980392156865,0.75,0.28,0.7211538461538461,0.2692307692307692,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000076-ws_zh_015,ws_zh_015,1,INCORRECT,0.8326530612244898,29.639,5,5,7639,1,0,0.8326530612244898,0.8,0.7285714285714285,0.7,0.9714285714285714,0.9333333333333333,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000077-ws_zh_087,ws_zh_087,1,INCORRECT,0.7639999999999999,62.562,5,5,6382,1,0,0.7639999999999999,0.6559999999999999,0.6366666666666667,0.5466666666666666,0.955,0.82,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000078-ws_en_071,ws_en_071,1,INCORRECT,0.9500000000000001,38.853,5,5,6949,1,0,0.9500000000000001,0.9500000000000001,0.95,0.95,0.95,0.95,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000079-ws_en_072,ws_en_072,1,CORRECT,1.0,21.523,5,5,1957,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000080-ws_zh_060,ws_zh_060,1,INCORRECT,0.6386554621848739,204.492,5,5,5933,1,0,0.6386554621848739,0.058823529411764705,0.6386554621848739,0.058823529411764705,0.6386554621848739,0.058823529411764705,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000081-ws_en_100,ws_en_100,1,INCORRECT,0.9345238095238095,98.985,5,5,3530,1,0,0.9345238095238095,0.47619047619047616,0.9345238095238095,0.47619047619047616,0.9345238095238095,0.47619047619047616,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000082-ws_zh_056,ws_zh_056,1,INCORRECT,0.0,276.623,5,5,7121,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000083-ws_zh_055,ws_zh_055,1,INCORRECT,0.954248366013072,67.89,5,5,9995,1,0,0.954248366013072,0.7843137254901961,0.954248366013072,0.7843137254901961,0.954248366013072,0.7843137254901961,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000084-ws_zh_002,ws_zh_002,1,INCORRECT,0.0,3.456,5,5,3757,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000085-ws_zh_083,ws_zh_083,1,INCORRECT,0.5736842105263158,44.471,5,5,3485,1,0,0.5736842105263158,0.08421052631578947,0.6055555555555555,0.08888888888888889,0.545,0.08,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000086-ws_zh_075,ws_zh_075,1,INCORRECT,0.0,309.937,5,5,5872,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000087-ws_zh_030,ws_zh_030,1,INCORRECT,0.8098958333333334,50.412,5,5,5388,1,0,0.8098958333333334,0.21875,0.8098958333333334,0.21875,0.8098958333333334,0.21875,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000088-ws_zh_069,ws_zh_069,1,INCORRECT,0.11151079136690648,341.086,5,5,9994,1,0,0.11151079136690648,0.014388489208633094,0.7045454545454546,0.09090909090909091,0.060546875,0.0078125,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000089-ws_zh_082,ws_zh_082,1,INCORRECT,0.0,26.747,5,5,8441,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000090-ws_en_055,ws_en_055,1,INCORRECT,0.92,25.457,5,5,6403,1,0,0.92,0.68,0.92,0.68,0.92,0.68,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000091-ws_zh_089,ws_zh_089,1,INCORRECT,0.6581196581196581,265.335,5,5,7338,1,0,0.6581196581196581,0.0,0.6581196581196581,0.0,0.6581196581196581,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000092-ws_en_066,ws_en_066,1,INCORRECT,0.0,9.871,5,5,4659,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000093-ws_en_095,ws_en_095,1,INCORRECT,0.3254237288135593,71.706,5,5,9087,1,0,0.3254237288135593,0.0,0.45714285714285713,0.0,0.25263157894736843,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000094-ws_zh_028,ws_zh_028,1,INCORRECT,0.09322033898305085,11.161,5,5,6585,1,0,0.09322033898305085,0.06779661016949154,0.3055555555555556,0.2222222222222222,0.055,0.04,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000095-ws_zh_099,ws_zh_099,1,INCORRECT,0.5937499999999999,148.459,5,5,3646,1,0,0.5937499999999999,0.4375,0.7307692307692307,0.5384615384615384,0.5,0.3684210526315789,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000096-ws_zh_021,ws_zh_021,1,INCORRECT,0.7333333333333333,15.468,5,5,9997,1,0,0.7333333333333333,0.20000000000000004,0.7333333333333333,0.2,0.7333333333333333,0.2,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000097-ws_zh_026,ws_zh_026,1,INCORRECT,0.0,267.047,5,5,7723,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000098-ws_en_061,ws_en_061,1,INCORRECT,0.0,307.505,5,5,5321,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000099-ws_zh_035,ws_zh_035,1,CORRECT,1.0,106.645,5,5,9707,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pi-glm-5-2-evalkey-clean,widesearch,pi-openrouter-plugin-defaults-glm-5-2-nitro-exa,plugin,exa,runs/pi-glm-5-2-evalkey-clean/pi-openrouter-plugin-defaults-glm-5-2-nitro-exa-widesearch-pi-glm-5-2-evalkey-clean-scale-seed0-7d49fa5f4b04,000100-ws_en_099,ws_en_099,1,INCORRECT,0.5714285714285715,43.395,5,5,9996,1,0,0.5714285714285715,0.10526315789473685,0.6785714285714286,0.125,0.4935064935064935,0.09090909090909091,0.0
